order_id,customer_id,product_sku,quantity,unit_price,total_amount,order_date,shipping_status,payment_method
ORD-L1263,CUST-357,PROD-A011,2,89.99,179.98,2023-02-20,Delivered,CREDIT_CARD
ORD-L1264,CUST-258,PROD-A015,2,49.99,99.98,2023-02-20,Shipped,PAYPAL
ORD-L1265,CUST-183,PROD-A007,1,119.99,119.99,2023-02-20,Delivered,CREDIT_CARD
ORD-L1266,CUST-370,PROD-A009,3,99.99,299.97,2023-02-20,Cancelled,GIFT_CARD
ORD-L1267,CUST-421,PROD-A006,3,349.99,1049.97,2023-02-20,Delivered,GIFT_CARD
ORD-L1268,CUST-039,PROD-A006,1,349.99,349.99,2023-02-21,Processing,PAYPAL
ORD-L1269,CUST-302,PROD-A012,1,79.99,79.99,2023-02-21,Cancelled,CREDIT_CARD
ORD-L1270,CUST-447,PROD-A012,1,79.99,79.99,2023-02-21,Cancelled,GIFT_CARD
ORD-L1271,CUST-137,PROD-A001,2,299.99,599.98,2023-02-21,Processing,GIFT_CARD
ORD-L1272,CUST-343,PROD-A007,1,112.9,112.9,2023-02-21,Cancelled,GIFT_CARD
ORD-L1273,CUST-283,PROD-A004,1,149.99,149.99,2023-02-21,Shipped,CREDIT_CARD
ORD-L1274,CUST-166,PROD-A009,1,99.99,99.99,2023-02-22,Cancelled,AMAZON_PAY
ORD-L1275,CUST-118,PROD-A014,1,249.99,249.99,2023-02-22,Shipped,CREDIT_CARD
ORD-L1276,CUST-089,PROD-A019,1,8.86,8.86,2023-02-22,Processing,GIFT_CARD
ORD-L1277,CUST-319,PROD-A009,2,99.99,199.98,2023-02-22,Processing,CREDIT_CARD
ORD-L1278,CUST-239,PROD-A003,4,11.43,45.73,2023-02-23,Shipped,AMAZON_PAY
ORD-L1279,CUST-051,PROD-A008,1,34.99,34.99,2023-02-23,Shipped,CREDIT_CARD
ORD-L1280,CUST-174,PROD-A010,1,42.99,42.99,2023-02-23,Shipped,DEBIT_CARD
ORD-L1281,CUST-303,PROD-A009,4,99.99,399.96,2023-02-23,In Transit,DEBIT_CARD
ORD-L1282,CUST-182,PROD-A001,4,299.99,1199.96,2023-02-24,In Transit,GIFT_CARD
ORD-L1283,CUST-201,PROD-A016,1,129.99,129.99,2023-02-24,Delivered,DEBIT_CARD
ORD-L1284,CUST-185,PROD-A015,4,49.99,199.96,2023-02-24,In Transit,DEBIT_CARD
ORD-L1285,CUST-479,PROD-A003,3,12.99,38.97,2023-02-24,Processing,PAYPAL
ORD-L1286,CUST-260,PROD-A007,1,119.99,119.99,2023-02-24,Cancelled,PAYPAL
ORD-L1287,CUST-433,PROD-A005,1,79.99,79.99,2023-02-24,In Transit,CREDIT_CARD
ORD-L1288,CUST-484,PROD-A007,1,119.99,119.99,2023-02-25,Delivered,AMAZON_PAY
ORD-L1289,CUST-256,PROD-A017,1,85.74,85.74,2023-02-25,Shipped,AMAZON_PAY
ORD-L1290,CUST-321,PROD-A008,1,34.99,34.99,2023-02-25,Shipped,DEBIT_CARD
ORD-L1291,CUST-130,PROD-A007,1,106.38,106.38,2023-02-25,Delivered,PAYPAL
ORD-L1292,CUST-313,PROD-A019,2,8.99,17.98,2023-02-25,Delivered,AMAZON_PAY
ORD-L1293,CUST-241,PROD-A001,3,299.99,899.97,2023-02-26,Delivered,AMAZON_PAY
ORD-L1294,CUST-124,PROD-A001,1,299.99,299.99,2023-02-26,Delivered,PAYPAL
ORD-L1295,CUST-023,PROD-A014,1,249.99,249.99,2023-02-26,Cancelled,AMAZON_PAY
ORD-L1296,CUST-397,PROD-A008,1,34.99,34.99,2023-02-26,Processing,AMAZON_PAY
ORD-L1297,CUST-415,PROD-A005,1,79.99,79.99,2023-02-27,Cancelled,DEBIT_CARD
ORD-L1298,CUST-118,PROD-A008,1,34.99,34.99,2023-02-27,In Transit,DEBIT_CARD
ORD-L1299,CUST-491,PROD-A001,1,299.99,299.99,2023-02-27,Delivered,CREDIT_CARD
ORD-L1300,CUST-485,PROD-A011,1,89.99,89.99,2023-02-27,Processing,GIFT_CARD
ORD-L1301,CUST-238,PROD-A004,4,149.99,599.96,2023-02-27,In Transit,DEBIT_CARD
ORD-L1302,CUST-201,PROD-A005,1,79.99,79.99,2023-02-27,Shipped,DEBIT_CARD
ORD-L1303,CUST-311,PROD-A018,4,26.0,104.0,2023-02-28,Delivered,PAYPAL
ORD-L1304,CUST-354,PROD-A011,1,89.99,89.99,2023-02-28,Processing,CREDIT_CARD
ORD-L1305,CUST-202,PROD-A011,4,89.99,359.96,2023-02-28,Shipped,DEBIT_CARD
ORD-L1306,CUST-011,PROD-A019,3,8.99,26.97,2023-02-28,Cancelled,AMAZON_PAY
ORD-L1307,CUST-127,PROD-A009,1,99.99,99.99,2023-02-28,Shipped,DEBIT_CARD
ORD-L1308,CUST-041,PROD-A008,1,33.4,33.4,2023-02-28,Delivered,AMAZON_PAY
ORD-L1309,CUST-311,PROD-A019,1,8.99,8.99,2023-03-01,In Transit,CREDIT_CARD
ORD-L1310,CUST-025,PROD-A003,2,12.68,25.36,2023-03-01,Processing,PAYPAL
ORD-L1311,CUST-398,PROD-A012,4,79.99,319.96,2023-03-01,In Transit,DEBIT_CARD
ORD-L1312,CUST-400,PROD-A012,1,79.99,79.99,2023-03-01,Processing,CREDIT_CARD
ORD-L1313,CUST-386,PROD-A006,2,349.99,699.98,2023-03-02,Cancelled,PAYPAL
ORD-L1314,CUST-105,PROD-A012,1,75.97,75.97,2023-03-02,Shipped,DEBIT_CARD
ORD-L1315,CUST-081,PROD-A013,1,59.41,59.41,2023-03-02,Processing,CREDIT_CARD
ORD-L1316,CUST-003,PROD-A020,1,18.99,18.99,2023-03-02,Shipped,DEBIT_CARD
ORD-L1317,CUST-474,PROD-A005,2,79.99,159.98,2023-03-03,Cancelled,GIFT_CARD
ORD-L1318,CUST-142,PROD-A020,2,18.99,37.98,2023-03-03,Shipped,GIFT_CARD
ORD-L1319,CUST-226,PROD-A006,3,349.99,1049.97,2023-03-03,Cancelled,CREDIT_CARD
ORD-L1320,CUST-305,PROD-A008,1,34.99,34.99,2023-03-03,In Transit,PAYPAL
ORD-L1321,CUST-308,PROD-A013,1,64.99,64.99,2023-03-03,Processing,CREDIT_CARD
ORD-L1322,CUST-321,PROD-A009,1,99.99,99.99,2023-03-04,Shipped,GIFT_CARD
ORD-L1323,CUST-178,PROD-A007,3,119.99,359.97,2023-03-04,Shipped,DEBIT_CARD
ORD-L1324,CUST-337,PROD-A016,1,129.99,129.99,2023-03-04,Shipped,PAYPAL
ORD-L1325,CUST-276,PROD-A010,4,42.99,171.96,2023-03-04,Processing,PAYPAL
ORD-L1326,CUST-224,PROD-A017,1,89.77,89.77,2023-03-04,In Transit,GIFT_CARD
ORD-L1327,CUST-313,PROD-A014,2,249.99,499.98,2023-03-05,Cancelled,DEBIT_CARD
ORD-L1328,CUST-041,PROD-A001,1,299.99,299.99,2023-03-05,Processing,GIFT_CARD
ORD-L1329,CUST-468,PROD-A009,1,99.99,99.99,2023-03-05,Cancelled,PAYPAL
ORD-L1330,CUST-298,PROD-A008,1,34.99,34.99,2023-03-05,Shipped,DEBIT_CARD
ORD-L1331,CUST-191,PROD-A015,2,49.99,99.98,2023-03-05,Shipped,AMAZON_PAY
ORD-L1332,CUST-051,PROD-A006,1,349.99,349.99,2023-03-05,Delivered,DEBIT_CARD
ORD-L1333,CUST-069,PROD-A009,2,99.99,199.98,2023-03-06,Cancelled,CREDIT_CARD
ORD-L1334,CUST-158,PROD-A015,3,49.99,149.97,2023-03-06,Shipped,GIFT_CARD
ORD-L1335,CUST-291,PROD-A011,2,89.99,179.98,2023-03-06,Delivered,GIFT_CARD
ORD-L1336,CUST-409,PROD-A014,4,249.99,999.96,2023-03-07,Shipped,GIFT_CARD
ORD-L1337,CUST-191,PROD-A010,2,42.99,85.98,2023-03-07,Cancelled,CREDIT_CARD
ORD-L1338,CUST-326,PROD-A011,1,84.87,84.87,2023-03-07,In Transit,AMAZON_PAY
ORD-L1339,CUST-246,PROD-A003,4,12.99,51.96,2023-03-07,Delivered,GIFT_CARD
ORD-L1340,CUST-202,PROD-A016,1,114.85,114.85,2023-03-07,Cancelled,CREDIT_CARD
ORD-L1341,CUST-035,PROD-A016,3,129.99,389.97,2023-03-07,Delivered,AMAZON_PAY
ORD-L1342,CUST-089,PROD-A005,4,79.99,319.96,2023-03-08,Cancelled,DEBIT_CARD
ORD-L1343,CUST-289,PROD-A016,1,129.99,129.99,2023-03-08,Shipped,DEBIT_CARD
ORD-L1344,CUST-430,PROD-A008,1,34.99,34.99,2023-03-08,Cancelled,GIFT_CARD
ORD-L1345,CUST-185,PROD-A011,1,78.85,78.85,2023-03-08,In Transit,DEBIT_CARD
ORD-L1346,CUST-308,PROD-A007,4,119.99,479.96,2023-03-08,In Transit,GIFT_CARD
ORD-L1347,CUST-291,PROD-A015,1,43.05,43.05,2023-03-09,Cancelled,AMAZON_PAY
ORD-L1348,CUST-065,PROD-A013,1,58.57,58.57,2023-03-09,Delivered,CREDIT_CARD
ORD-L1349,CUST-377,PROD-A009,1,99.99,99.99,2023-03-10,In Transit,AMAZON_PAY
ORD-L1350,CUST-431,PROD-A018,1,26.0,26.0,2023-03-10,Shipped,CREDIT_CARD
ORD-L1351,CUST-167,PROD-A009,2,93.49,186.98,2023-03-10,Processing,GIFT_CARD
ORD-L1352,CUST-012,PROD-A018,1,26.0,26.0,2023-03-10,Cancelled,GIFT_CARD
ORD-L1353,CUST-305,PROD-A001,1,265.35,265.35,2023-03-11,Delivered,DEBIT_CARD
ORD-L1354,CUST-293,PROD-A011,4,89.99,359.96,2023-03-11,Shipped,AMAZON_PAY
ORD-L1355,CUST-340,PROD-A008,1,34.99,34.99,2023-03-11,Cancelled,CREDIT_CARD
ORD-L1356,CUST-285,PROD-A015,1,49.99,49.99,2023-03-11,Shipped,GIFT_CARD
ORD-L1357,CUST-317,PROD-A009,1,99.99,99.99,2023-03-11,Shipped,PAYPAL
ORD-L1358,CUST-130,PROD-A004,1,149.18,149.18,2023-03-11,Shipped,PAYPAL
ORD-L1359,CUST-188,PROD-A006,1,349.99,349.99,2023-03-12,In Transit,GIFT_CARD
ORD-L1360,CUST-106,PROD-A003,1,12.99,12.99,2023-03-12,Delivered,CREDIT_CARD
ORD-L1361,CUST-216,PROD-A016,1,129.99,129.99,2023-03-12,In Transit,AMAZON_PAY
ORD-L1362,CUST-082,PROD-A011,1,81.04,81.04,2023-03-12,Shipped,CREDIT_CARD
ORD-L1363,CUST-135,PROD-A005,1,69.8,69.8,2023-03-13,Processing,CREDIT_CARD
ORD-L1364,CUST-332,PROD-A008,1,34.99,34.99,2023-03-13,Shipped,GIFT_CARD
ORD-L1365,CUST-179,PROD-A016,1,129.99,129.99,2023-03-13,Processing,DEBIT_CARD
ORD-L1366,CUST-034,PROD-A007,2,119.99,239.98,2023-03-13,Processing,AMAZON_PAY
ORD-L1367,CUST-268,PROD-A007,1,119.99,119.99,2023-03-14,Cancelled,DEBIT_CARD
ORD-L1368,CUST-141,PROD-A014,2,249.99,499.98,2023-03-14,In Transit,CREDIT_CARD
ORD-L1369,CUST-026,PROD-A007,1,119.99,119.99,2023-03-14,In Transit,AMAZON_PAY
ORD-L1370,CUST-152,PROD-A009,1,99.99,99.99,2023-03-14,Shipped,CREDIT_CARD
ORD-L1371,CUST-098,PROD-A016,1,129.99,129.99,2023-03-14,Processing,DEBIT_CARD
ORD-L1372,CUST-389,PROD-A017,1,95.36,95.36,2023-03-14,Delivered,GIFT_CARD
ORD-L1373,CUST-204,PROD-A011,1,89.99,89.99,2023-03-14,Cancelled,AMAZON_PAY
ORD-L1374,CUST-355,PROD-A017,1,83.53,83.53,2023-03-14,Delivered,GIFT_CARD
ORD-L1375,CUST-196,PROD-A017,1,98.0,98.0,2023-03-14,Cancelled,CREDIT_CARD
ORD-L1376,CUST-117,PROD-A002,1,19.18,19.18,2023-03-15,Processing,CREDIT_CARD
ORD-L1377,CUST-099,PROD-A002,1,19.99,19.99,2023-03-15,Shipped,CREDIT_CARD
ORD-L1378,CUST-041,PROD-A005,1,71.39,71.39,2023-03-15,Shipped,PAYPAL
ORD-L1379,CUST-314,PROD-A015,1,49.99,49.99,2023-03-15,Cancelled,AMAZON_PAY
ORD-L1380,CUST-183,PROD-A015,3,49.99,149.97,2023-03-15,Cancelled,PAYPAL
ORD-L1381,CUST-337,PROD-A002,3,19.99,59.97,2023-03-16,Cancelled,CREDIT_CARD
ORD-L1382,CUST-316,PROD-A007,1,119.99,119.99,2023-03-16,In Transit,PAYPAL
ORD-L1383,CUST-403,PROD-A004,4,149.99,599.96,2023-03-16,Cancelled,GIFT_CARD
ORD-L1384,CUST-407,PROD-A013,2,57.98,115.96,2023-03-16,Cancelled,AMAZON_PAY
ORD-L1385,CUST-230,PROD-A002,1,19.99,19.99,2023-03-17,Delivered,PAYPAL
ORD-L1386,CUST-295,PROD-A019,2,8.99,17.98,2023-03-17,Cancelled,PAYPAL
ORD-L1387,CUST-175,PROD-A002,1,19.99,19.99,2023-03-17,In Transit,CREDIT_CARD
ORD-L1388,CUST-030,PROD-A011,1,89.99,89.99,2023-03-17,Processing,AMAZON_PAY
ORD-L1389,CUST-296,PROD-A013,4,64.99,259.96,2023-03-18,Cancelled,GIFT_CARD
ORD-L1390,CUST-358,PROD-A008,2,34.99,69.98,2023-03-18,In Transit,AMAZON_PAY
ORD-L1391,CUST-314,PROD-A005,1,79.99,79.99,2023-03-18,Delivered,PAYPAL
ORD-L1392,CUST-358,PROD-A015,4,49.99,199.96,2023-03-18,Cancelled,GIFT_CARD
ORD-L1393,CUST-142,PROD-A007,2,114.12,228.24,2023-03-18,Cancelled,DEBIT_CARD
ORD-L1394,CUST-201,PROD-A017,1,98.0,98.0,2023-03-19,Shipped,GIFT_CARD
ORD-L1395,CUST-154,PROD-A011,1,89.99,89.99,2023-03-19,Processing,PAYPAL
ORD-L1396,CUST-374,PROD-A002,3,19.38,58.13,2023-03-19,Cancelled,AMAZON_PAY
ORD-L1397,CUST-445,PROD-A017,1,98.0,98.0,2023-03-19,Delivered,GIFT_CARD
ORD-L1398,CUST-341,PROD-A010,3,39.55,118.64,2023-03-19,In Transit,PAYPAL
ORD-L1399,CUST-310,PROD-A005,1,79.99,79.99,2023-03-19,Delivered,CREDIT_CARD
ORD-L1400,CUST-425,PROD-A013,1,64.99,64.99,2023-03-19,Cancelled,AMAZON_PAY
ORD-L1401,CUST-237,PROD-A018,1,26.0,26.0,2023-03-19,Processing,AMAZON_PAY
ORD-L1402,CUST-041,PROD-A020,4,18.99,75.96,2023-03-20,In Transit,PAYPAL
ORD-L1403,CUST-308,PROD-A012,1,77.59,77.59,2023-03-20,Cancelled,PAYPAL
ORD-L1404,CUST-184,PROD-A009,1,99.99,99.99,2023-03-20,Delivered,DEBIT_CARD
ORD-L1405,CUST-494,PROD-A020,1,18.99,18.99,2023-03-20,Delivered,GIFT_CARD
ORD-L1406,CUST-285,PROD-A011,1,89.99,89.99,2023-03-20,Processing,AMAZON_PAY
ORD-L1407,CUST-184,PROD-A016,1,127.41,127.41,2023-03-21,Processing,CREDIT_CARD
ORD-L1408,CUST-290,PROD-A013,1,64.99,64.99,2023-03-21,Shipped,AMAZON_PAY
ORD-L1409,CUST-475,PROD-A003,1,12.99,12.99,2023-03-21,In Transit,AMAZON_PAY
ORD-L1410,CUST-251,PROD-A020,1,18.99,18.99,2023-03-21,Delivered,CREDIT_CARD
ORD-L1411,CUST-437,PROD-A005,3,79.99,239.97,2023-03-21,In Transit,DEBIT_CARD
ORD-L1412,CUST-269,PROD-A019,1,8.99,8.99,2023-03-21,Shipped,PAYPAL
ORD-L1413,CUST-211,PROD-A017,1,98.0,98.0,2023-03-22,Processing,PAYPAL
ORD-L1414,CUST-042,PROD-A008,4,30.84,123.35,2023-03-22,Delivered,AMAZON_PAY
ORD-L1415,CUST-043,PROD-A002,1,17.23,17.23,2023-03-22,Shipped,GIFT_CARD
ORD-L1416,CUST-211,PROD-A011,1,87.7,87.7,2023-03-22,Delivered,PAYPAL
ORD-L1417,CUST-450,PROD-A009,1,98.73,98.73,2023-03-22,In Transit,DEBIT_CARD
ORD-L1418,CUST-329,PROD-A009,1,98.61,98.61,2023-03-23,In Transit,GIFT_CARD
ORD-L1419,CUST-125,PROD-A011,1,89.99,89.99,2023-03-23,Shipped,AMAZON_PAY
ORD-L1420,CUST-488,PROD-A014,1,249.99,249.99,2023-03-23,Cancelled,CREDIT_CARD
ORD-L1421,CUST-470,PROD-A017,1,90.47,90.47,2023-03-23,Shipped,CREDIT_CARD
ORD-L1422,CUST-336,PROD-A004,1,149.99,149.99,2023-03-23,Processing,AMAZON_PAY
ORD-L1423,CUST-360,PROD-A013,1,64.99,64.99,2023-03-23,In Transit,PAYPAL
ORD-L1424,CUST-287,PROD-A004,1,149.99,149.99,2023-03-24,Delivered,DEBIT_CARD
ORD-L1425,CUST-362,PROD-A012,1,79.99,79.99,2023-03-24,In Transit,CREDIT_CARD
ORD-L1426,CUST-033,PROD-A018,1,26.0,26.0,2023-03-24,Shipped,DEBIT_CARD
ORD-L1427,CUST-499,PROD-A019,2,8.99,17.98,2023-03-24,In Transit,CREDIT_CARD
ORD-L1428,CUST-025,PROD-A018,4,26.0,104.0,2023-03-25,Shipped,GIFT_CARD
ORD-L1429,CUST-493,PROD-A005,1,79.99,79.99,2023-03-25,Delivered,DEBIT_CARD
ORD-L1430,CUST-458,PROD-A004,1,141.83,141.83,2023-03-25,Cancelled,GIFT_CARD
ORD-L1431,CUST-349,PROD-A014,1,249.99,249.99,2023-03-25,In Transit,CREDIT_CARD
ORD-L1432,CUST-497,PROD-A015,3,47.18,141.55,2023-03-26,Cancelled,CREDIT_CARD
ORD-L1433,CUST-082,PROD-A015,1,49.99,49.99,2023-03-26,Cancelled,PAYPAL
ORD-L1434,CUST-139,PROD-A004,1,149.99,149.99,2023-03-26,Delivered,PAYPAL
ORD-L1435,CUST-371,PROD-A010,1,37.16,37.16,2023-03-26,Delivered,AMAZON_PAY
ORD-L1436,CUST-493,PROD-A016,2,129.99,259.98,2023-03-26,Cancelled,GIFT_CARD
ORD-L1437,CUST-228,PROD-A019,1,8.02,8.02,2023-03-26,Cancelled,DEBIT_CARD
ORD-L1438,CUST-185,PROD-A004,1,149.99,149.99,2023-03-27,Shipped,GIFT_CARD
ORD-L1439,CUST-105,PROD-A019,3,8.99,26.97,2023-03-27,Shipped,DEBIT_CARD
ORD-L1440,CUST-418,PROD-A014,2,229.12,458.24,2023-03-27,Processing,DEBIT_CARD
ORD-L1441,CUST-229,PROD-A010,1,42.99,42.99,2023-03-27,Processing,GIFT_CARD
ORD-L1442,CUST-158,PROD-A011,1,89.99,89.99,2023-03-28,Shipped,AMAZON_PAY
ORD-L1443,CUST-262,PROD-A007,1,119.99,119.99,2023-03-28,In Transit,GIFT_CARD
ORD-L1444,CUST-120,PROD-A004,1,149.99,149.99,2023-03-28,Processing,DEBIT_CARD
ORD-L1445,CUST-303,PROD-A010,4,42.99,171.96,2023-03-28,Processing,AMAZON_PAY
ORD-L1446,CUST-238,PROD-A018,3,26.0,78.0,2023-03-29,Delivered,DEBIT_CARD
ORD-L1447,CUST-277,PROD-A010,4,42.99,171.96,2023-03-29,Cancelled,AMAZON_PAY
ORD-L1448,CUST-483,PROD-A004,4,149.99,599.96,2023-03-29,Delivered,DEBIT_CARD
ORD-L1449,CUST-289,PROD-A010,2,42.99,85.98,2023-03-29,Processing,GIFT_CARD
ORD-L1450,CUST-006,PROD-A006,1,349.99,349.99,2023-03-29,In Transit,PAYPAL
ORD-L1451,CUST-079,PROD-A019,1,8.99,8.99,2023-03-30,Delivered,CREDIT_CARD
ORD-L1452,CUST-087,PROD-A013,1,64.99,64.99,2023-03-30,Processing,DEBIT_CARD
ORD-L1453,CUST-459,PROD-A007,1,119.99,119.99,2023-03-30,Delivered,GIFT_CARD
ORD-L1454,CUST-297,PROD-A020,2,18.99,37.98,2023-03-30,Processing,AMAZON_PAY
ORD-L1455,CUST-469,PROD-A018,1,26.0,26.0,2023-03-30,Shipped,DEBIT_CARD
ORD-L1456,CUST-426,PROD-A012,1,79.99,79.99,2023-03-31,In Transit,DEBIT_CARD
ORD-L1457,CUST-370,PROD-A009,4,99.99,399.96,2023-03-31,Cancelled,GIFT_CARD
ORD-L1458,CUST-420,PROD-A018,1,26.0,26.0,2023-03-31,Shipped,DEBIT_CARD
ORD-L1459,CUST-233,PROD-A014,1,249.99,249.99,2023-03-31,Shipped,PAYPAL
ORD-L1460,CUST-291,PROD-A007,1,119.99,119.99,2023-03-31,Processing,DEBIT_CARD
ORD-L1461,CUST-033,PROD-A006,4,349.99,1399.96,2023-04-01,Cancelled,CREDIT_CARD
ORD-L1462,CUST-186,PROD-A004,1,149.99,149.99,2023-04-01,Processing,GIFT_CARD
ORD-L1463,CUST-363,PROD-A004,2,149.99,299.98,2023-04-01,Shipped,DEBIT_CARD
ORD-L1464,CUST-480,PROD-A009,1,99.99,99.99,2023-04-01,Processing,CREDIT_CARD
ORD-L1465,CUST-123,PROD-A002,1,19.99,19.99,2023-04-02,Cancelled,CREDIT_CARD
ORD-L1466,CUST-168,PROD-A010,1,41.63,41.63,2023-04-02,Cancelled,GIFT_CARD
ORD-L1467,CUST-140,PROD-A013,1,55.25,55.25,2023-04-02,Cancelled,DEBIT_CARD
ORD-L1468,CUST-497,PROD-A019,1,8.99,8.99,2023-04-03,In Transit,DEBIT_CARD
ORD-L1469,CUST-210,PROD-A014,1,217.89,217.89,2023-04-03,Cancelled,CREDIT_CARD
ORD-L1470,CUST-321,PROD-A006,1,349.99,349.99,2023-04-03,Cancelled,AMAZON_PAY
ORD-L1471,CUST-231,PROD-A004,3,136.77,410.3,2023-04-03,Delivered,CREDIT_CARD
ORD-L1472,CUST-362,PROD-A020,1,18.99,18.99,2023-04-03,In Transit,CREDIT_CARD
ORD-L1473,CUST-423,PROD-A020,1,18.99,18.99,2023-04-04,In Transit,CREDIT_CARD
ORD-L1474,CUST-495,PROD-A010,1,42.99,42.99,2023-04-04,Shipped,PAYPAL
ORD-L1475,CUST-135,PROD-A018,1,26.0,26.0,2023-04-04,Shipped,CREDIT_CARD
ORD-L1476,CUST-241,PROD-A002,2,19.99,39.98,2023-04-04,Shipped,AMAZON_PAY
ORD-L1477,CUST-233,PROD-A007,3,119.99,359.97,2023-04-04,Processing,AMAZON_PAY
ORD-L1478,CUST-341,PROD-A001,1,299.99,299.99,2023-04-05,Shipped,DEBIT_CARD
ORD-L1479,CUST-118,PROD-A003,4,12.99,51.96,2023-04-05,In Transit,AMAZON_PAY
ORD-L1480,CUST-229,PROD-A011,1,89.99,89.99,2023-04-05,Delivered,AMAZON_PAY
ORD-L1481,CUST-369,PROD-A010,1,38.8,38.8,2023-04-05,Delivered,AMAZON_PAY
ORD-L1482,CUST-355,PROD-A016,2,129.99,259.98,2023-04-05,Processing,CREDIT_CARD
ORD-L1483,CUST-259,PROD-A018,1,26.0,26.0,2023-04-06,Processing,AMAZON_PAY
ORD-L1484,CUST-372,PROD-A004,2,149.99,299.98,2023-04-06,Processing,AMAZON_PAY
ORD-L1485,CUST-151,PROD-A003,4,12.52,50.1,2023-04-06,Processing,DEBIT_CARD
ORD-L1486,CUST-352,PROD-A020,4,18.99,75.96,2023-04-06,Processing,PAYPAL
ORD-L1487,CUST-438,PROD-A012,3,77.96,233.87,2023-04-07,Shipped,GIFT_CARD
ORD-L1488,CUST-004,PROD-A020,1,18.99,18.99,2023-04-07,Delivered,DEBIT_CARD
ORD-L1489,CUST-276,PROD-A014,1,249.99,249.99,2023-04-07,Delivered,AMAZON_PAY
ORD-L1490,CUST-099,PROD-A015,1,49.99,49.99,2023-04-07,Processing,DEBIT_CARD
ORD-L1491,CUST-013,PROD-A010,1,42.99,42.99,2023-04-07,Cancelled,GIFT_CARD
ORD-L1492,CUST-302,PROD-A015,3,49.99,149.97,2023-04-08,Cancelled,DEBIT_CARD
ORD-L1493,CUST-021,PROD-A004,1,149.99,149.99,2023-04-08,Cancelled,DEBIT_CARD
ORD-L1494,CUST-333,PROD-A006,1,349.99,349.99,2023-04-08,Processing,AMAZON_PAY
ORD-L1495,CUST-027,PROD-A015,1,49.99,49.99,2023-04-08,Shipped,GIFT_CARD
ORD-L1496,CUST-370,PROD-A014,1,249.99,249.99,2023-04-09,Delivered,PAYPAL
ORD-L1497,CUST-234,PROD-A015,1,49.99,49.99,2023-04-09,Shipped,DEBIT_CARD
ORD-L1498,CUST-310,PROD-A014,1,228.6,228.6,2023-04-09,Delivered,DEBIT_CARD
ORD-L1499,CUST-476,PROD-A005,4,79.99,319.96,2023-04-09,Delivered,CREDIT_CARD
ORD-L1500,CUST-341,PROD-A006,1,327.98,327.98,2023-04-09,Delivered,AMAZON_PAY
ORD-L1501,CUST-123,PROD-A017,1,98.0,98.0,2023-04-09,Cancelled,DEBIT_CARD
ORD-L1502,CUST-240,PROD-A002,1,19.99,19.99,2023-04-10,Cancelled,AMAZON_PAY
ORD-L1503,CUST-328,PROD-A001,1,299.99,299.99,2023-04-10,Shipped,CREDIT_CARD
ORD-L1504,CUST-384,PROD-A019,1,8.99,8.99,2023-04-10,In Transit,DEBIT_CARD
ORD-L1505,CUST-364,PROD-A006,1,349.99,349.99,2023-04-10,Processing,DEBIT_CARD
ORD-L1506,CUST-244,PROD-A006,2,349.99,699.98,2023-04-11,Cancelled,PAYPAL
ORD-L1507,CUST-475,PROD-A012,1,79.99,79.99,2023-04-11,Processing,CREDIT_CARD
ORD-L1508,CUST-028,PROD-A014,1,249.99,249.99,2023-04-11,Processing,GIFT_CARD
ORD-L1509,CUST-244,PROD-A001,1,299.99,299.99,2023-04-11,Shipped,PAYPAL
ORD-L1510,CUST-243,PROD-A002,1,19.99,19.99,2023-04-11,Delivered,GIFT_CARD
ORD-L1511,CUST-130,PROD-A012,2,79.99,159.98,2023-04-11,Shipped,AMAZON_PAY
ORD-L1512,CUST-257,PROD-A017,3,96.37,289.11,2023-04-12,Processing,GIFT_CARD
ORD-L1513,CUST-330,PROD-A015,2,46.94,93.88,2023-04-12,Delivered,CREDIT_CARD
ORD-L1514,CUST-185,PROD-A005,1,79.99,79.99,2023-04-12,Processing,AMAZON_PAY
ORD-L1515,CUST-212,PROD-A013,1,64.99,64.99,2023-04-12,Cancelled,AMAZON_PAY
ORD-L1516,CUST-399,PROD-A005,1,79.99,79.99,2023-04-13,Processing,CREDIT_CARD
ORD-L1517,CUST-436,PROD-A002,1,19.99,19.99,2023-04-13,Cancelled,CREDIT_CARD
ORD-L1518,CUST-200,PROD-A010,4,41.02,164.09,2023-04-13,Cancelled,DEBIT_CARD
ORD-L1519,CUST-169,PROD-A014,1,249.99,249.99,2023-04-13,Cancelled,PAYPAL
ORD-L1520,CUST-169,PROD-A001,1,299.99,299.99,2023-04-13,Cancelled,CREDIT_CARD
ORD-L1521,CUST-390,PROD-A011,1,89.99,89.99,2023-04-13,Processing,DEBIT_CARD
ORD-L1522,CUST-493,PROD-A010,1,42.99,42.99,2023-04-13,Delivered,DEBIT_CARD
ORD-L1523,CUST-234,PROD-A014,1,249.99,249.99,2023-04-13,Delivered,CREDIT_CARD
ORD-L1524,CUST-458,PROD-A006,2,349.99,699.98,2023-04-14,Delivered,AMAZON_PAY
ORD-L1525,CUST-412,PROD-A008,1,34.99,34.99,2023-04-14,Delivered,CREDIT_CARD
ORD-L1526,CUST-336,PROD-A013,1,60.6,60.6,2023-04-14,In Transit,DEBIT_CARD
ORD-L1527,CUST-114,PROD-A003,2,11.96,23.92,2023-04-15,Cancelled,PAYPAL
ORD-L1528,CUST-189,PROD-A012,4,79.99,319.96,2023-04-15,Cancelled,CREDIT_CARD
